Year,Month,Province,District,Agents
2025,Janeiro,Nampula,Monapo,1167.0
2025,Fevereiro,Nampula,Monapo,1180.0
2025,Março,Nampula,Monapo,1213.0
2025,Abril,Nampula,Monapo,1249.0
2025,Maio,Nampula,Monapo,1254.0
2025,Junho,Nampula,Monapo,1408.0
2025,Julho,Nampula,Monapo,1413.0
2025,Agosto,Nampula,Monapo,2182.0
2025,Setembro,Nampula,Monapo,2299.0
2025,Outubro,Nampula,Monapo,2429.0
2025,Novembro,Nampula,Monapo,2519.0
2025,Dezembro,Nampula,Monapo,2553.0
2025,Janeiro,Nampula,Mossuril,531.0
2025,Fevereiro,Nampula,Mossuril,533.0
2025,Março,Nampula,Mossuril,549.0
2025,Abril,Nampula,Mossuril,566.0
2025,Maio,Nampula,Mossuril,564.0
2025,Junho,Nampula,Mossuril,571.0
2025,Julho,Nampula,Mossuril,569.0
2025,Agosto,Nampula,Mossuril,659.0
2025,Setembro,Nampula,Mossuril,670.0
2025,Outubro,Nampula,Mossuril,709.0
2025,Novembro,Nampula,Mossuril,755.0
2025,Dezembro,Nampula,Mossuril,763.0
2025,Janeiro,Nampula,Muecate,527.0
2025,Fevereiro,Nampula,Muecate,530.0
2025,Março,Nampula,Muecate,539.0
2025,Abril,Nampula,Muecate,549.0
2025,Maio,Nampula,Muecate,546.0
2025,Junho,Nampula,Muecate,617.0
2025,Julho,Nampula,Muecate,619.0
2025,Agosto,Nampula,Muecate,815.0
2025,Setembro,Nampula,Muecate,838.0
2025,Outubro,Nampula,Muecate,871.0
2025,Novembro,Nampula,Muecate,885.0
2025,Dezembro,Nampula,Muecate,910.0
2025,Janeiro,Nampula,Murrupula,922.0
2025,Fevereiro,Nampula,Murrupula,926.0
2025,Março,Nampula,Murrupula,961.0
2025,Abril,Nampula,Murrupula,985.0
2025,Maio,Nampula,Murrupula,974.0
2025,Junho,Nampula,Murrupula,1105.0
2025,Julho,Nampula,Murrupula,1109.0
2025,Agosto,Nampula,Murrupula,1417.0
2025,Setembro,Nampula,Murrupula,1439.0
2025,Outubro,Nampula,Murrupula,1483.0
2025,Novembro,Nampula,Murrupula,1523.0
2025,Dezembro,Nampula,Murrupula,1567.0
2025,Janeiro,Nampula,Nacala-Velha,542.0
2025,Fevereiro,Nampula,Nacala-Velha,557.0
2025,Março,Nampula,Nacala-Velha,552.0
2025,Abril,Nampula,Nacala-Velha,582.0
2025,Maio,Nampula,Nacala-Velha,594.0
2025,Junho,Nampula,Nacala-Velha,591.0
2025,Julho,Nampula,Nacala-Velha,587.0
2025,Agosto,Nampula,Nacala-Velha,628.0
2025,Setembro,Nampula,Nacala-Velha,652.0
2025,Outubro,Nampula,Nacala-Velha,655.0
2025,Novembro,Nampula,Nacala-Velha,681.0
2025,Dezembro,Nampula,Nacala-Velha,691.0
2025,Janeiro,Nampula,Nacaroa,461.0
2025,Fevereiro,Nampula,Nacaroa,467.0
2025,Março,Nampula,Nacaroa,478.0
2025,Abril,Nampula,Nacaroa,501.0
2025,Maio,Nampula,Nacaroa,499.0
2025,Junho,Nampula,Nacaroa,541.0
2025,Julho,Nampula,Nacaroa,541.0
2025,Agosto,Nampula,Nacaroa,646.0
2025,Setembro,Nampula,Nacaroa,669.0
2025,Outubro,Nampula,Nacaroa,686.0
2025,Novembro,Nampula,Nacaroa,711.0
2025,Dezembro,Nampula,Nacaroa,721.0
2025,Janeiro,Nampula,Namapa-Erati,973.0
2025,Fevereiro,Nampula,Namapa-Erati,969.0
2025,Março,Nampula,Namapa-Erati,1246.0
2025,Abril,Nampula,Namapa-Erati,1277.0
2025,Maio,Nampula,Namapa-Erati,1298.0
2025,Junho,Nampula,Namapa-Erati,1335.0
2025,Julho,Nampula,Namapa-Erati,1337.0
2025,Agosto,Nampula,Namapa-Erati,1281.0
2025,Setembro,Nampula,Namapa-Erati,1313.0
2025,Outubro,Nampula,Namapa-Erati,1355.0
2025,Novembro,Nampula,Namapa-Erati,1397.0
2025,Dezembro,Nampula,Namapa-Erati,1432.0
2025,Janeiro,Nampula,Rapale-Nampula,498.0
2025,Fevereiro,Nampula,Rapale-Nampula,496.0
2025,Março,Nampula,Rapale-Nampula,504.0
2025,Abril,Nampula,Rapale-Nampula,525.0
2025,Maio,Nampula,Rapale-Nampula,529.0
2025,Junho,Nampula,Rapale-Nampula,546.0
2025,Julho,Nampula,Rapale-Nampula,546.0
2025,Agosto,Nampula,Rapale-Nampula,623.0
2025,Setembro,Nampula,Rapale-Nampula,632.0
2025,Outubro,Nampula,Rapale-Nampula,637.0
2025,Novembro,Nampula,Rapale-Nampula,666.0
2025,Dezembro,Nampula,Rapale-Nampula,681.0
2025,Janeiro,Nampula,Ribaué,1213.0
2025,Fevereiro,Nampula,Ribaué,1223.0
2025,Março,Nampula,Ribaué,1262.0
2025,Abril,Nampula,Ribaué,1286.0
2025,Maio,Nampula,Ribaué,1287.0
2025,Junho,Nampula,Ribaué,1355.0
2025,Julho,Nampula,Ribaué,1357.0
2025,Agosto,Nampula,Ribaué,1616.0
2025,Setembro,Nampula,Ribaué,1651.0
2025,Outubro,Nampula,Ribaué,1703.0
2025,Novembro,Nampula,Ribaué,1790.0
2025,Dezembro,Nampula,Ribaué,1817.0
2025,Janeiro,Nampula,Liupo,28.0
2025,Fevereiro,Nampula,Liupo,26.0
2025,Março,Nampula,Liupo,24.0
2025,Abril,Nampula,Liupo,25.0
2025,Maio,Nampula,Liupo,29.0
2025,Junho,Nampula,Liupo,21.0
2025,Julho,Nampula,Liupo,21.0
2025,Agosto,Nampula,Liupo,29.0
2025,Setembro,Nampula,Liupo,31.0
2025,Outubro,Nampula,Liupo,64.0
2025,Novembro,Nampula,Liupo,62.0
2025,Dezembro,Nampula,Liupo,55.0
2025,Janeiro,Nampula,Larde,32.0
2025,Fevereiro,Nampula,Larde,32.0
2025,Março,Nampula,Larde,25.0
2025,Abril,Nampula,Larde,61.0
2025,Maio,Nampula,Larde,67.0
2025,Junho,Nampula,Larde,71.0
2025,Julho,Nampula,Larde,72.0
2025,Agosto,Nampula,Larde,77.0
2025,Setembro,Nampula,Larde,80.0
2025,Outubro,Nampula,Larde,225.0
2025,Novembro,Nampula,Larde,220.0
2025,Dezembro,Nampula,Larde,226.0
2025,Janeiro,Cabo Delgado,Cidade de Pemba,7607.0
2025,Fevereiro,Cabo Delgado,Cidade de Pemba,7707.0
2025,Março,Cabo Delgado,Cidade de Pemba,8669.0
2025,Abril,Cabo Delgado,Cidade de Pemba,8943.0
2025,Maio,Cabo Delgado,Cidade de Pemba,8971.0
2025,Junho,Cabo Delgado,Cidade de Pemba,9043.0
2025,Julho,Cabo Delgado,Cidade de Pemba,9058.0
2025,Agosto,Cabo Delgado,Cidade de Pemba,8888.0
2025,Setembro,Cabo Delgado,Cidade de Pemba,9023.0
2025,Outubro,Cabo Delgado,Cidade de Pemba,8997.0
2025,Novembro,Cabo Delgado,Cidade de Pemba,9232.0
2025,Dezembro,Cabo Delgado,Cidade de Pemba,9394.0
2025,Janeiro,Cabo Delgado,Ancuabe,482.0
2025,Fevereiro,Cabo Delgado,Ancuabe,496.0
2025,Março,Cabo Delgado,Ancuabe,512.0
2025,Abril,Cabo Delgado,Ancuabe,545.0
2025,Maio,Cabo Delgado,Ancuabe,540.0
2025,Junho,Cabo Delgado,Ancuabe,572.0
2025,Julho,Cabo Delgado,Ancuabe,573.0
2025,Agosto,Cabo Delgado,Ancuabe,686.0
2025,Setembro,Cabo Delgado,Ancuabe,714.0
2025,Outubro,Cabo Delgado,Ancuabe,794.0
2025,Novembro,Cabo Delgado,Ancuabe,845.0
2025,Dezembro,Cabo Delgado,Ancuabe,870.0
2025,Janeiro,Cabo Delgado,Balama,466.0
2025,Fevereiro,Cabo Delgado,Balama,475.0
2025,Março,Cabo Delgado,Balama,481.0
2025,Abril,Cabo Delgado,Balama,503.0
2025,Maio,Cabo Delgado,Balama,507.0
2025,Junho,Cabo Delgado,Balama,562.0
2025,Julho,Cabo Delgado,Balama,564.0
2025,Agosto,Cabo Delgado,Balama,703.0
2025,Setembro,Cabo Delgado,Balama,720.0
2025,Outubro,Cabo Delgado,Balama,767.0
2025,Novembro,Cabo Delgado,Balama,812.0
2025,Dezembro,Cabo Delgado,Balama,829.0
2025,Janeiro,Cabo Delgado,Chiúre,1381.0
2025,Fevereiro,Cabo Delgado,Chiúre,1407.0
2025,Março,Cabo Delgado,Chiúre,1437.0
2025,Abril,Cabo Delgado,Chiúre,1478.0
2025,Maio,Cabo Delgado,Chiúre,1464.0
2025,Junho,Cabo Delgado,Chiúre,1499.0
2025,Julho,Cabo Delgado,Chiúre,1504.0
2025,Agosto,Cabo Delgado,Chiúre,1528.0
2025,Setembro,Cabo Delgado,Chiúre,1582.0
2025,Outubro,Cabo Delgado,Chiúre,1620.0
2025,Novembro,Cabo Delgado,Chiúre,1700.0
2025,Dezembro,Cabo Delgado,Chiúre,1732.0
2025,Janeiro,Cabo Delgado,Ibo,16.0
2025,Fevereiro,Cabo Delgado,Ibo,16.0
2025,Março,Cabo Delgado,Ibo,16.0
2025,Abril,Cabo Delgado,Ibo,17.0
2025,Maio,Cabo Delgado,Ibo,17.0
2025,Junho,Cabo Delgado,Ibo,19.0
2025,Julho,Cabo Delgado,Ibo,19.0
2025,Agosto,Cabo Delgado,Ibo,21.0
2025,Setembro,Cabo Delgado,Ibo,25.0
2025,Outubro,Cabo Delgado,Ibo,26.0
2025,Novembro,Cabo Delgado,Ibo,22.0
2025,Dezembro,Cabo Delgado,Ibo,20.0
2025,Janeiro,Cabo Delgado,Macomia,311.0
2025,Fevereiro,Cabo Delgado,Macomia,316.0
2025,Março,Cabo Delgado,Macomia,353.0
2025,Abril,Cabo Delgado,Macomia,362.0
2025,Maio,Cabo Delgado,Macomia,368.0
2025,Junho,Cabo Delgado,Macomia,369.0
2025,Julho,Cabo Delgado,Macomia,369.0
2025,Agosto,Cabo Delgado,Macomia,405.0
2025,Setembro,Cabo Delgado,Macomia,429.0
2025,Outubro,Cabo Delgado,Macomia,451.0
2025,Novembro,Cabo Delgado,Macomia,481.0
2025,Dezembro,Cabo Delgado,Macomia,492.0
2025,Janeiro,Cabo Delgado,Mecufi,113.0
2025,Fevereiro,Cabo Delgado,Mecufi,115.0
2025,Março,Cabo Delgado,Mecufi,104.0
2025,Abril,Cabo Delgado,Mecufi,101.0
2025,Maio,Cabo Delgado,Mecufi,101.0
2025,Junho,Cabo Delgado,Mecufi,117.0
2025,Julho,Cabo Delgado,Mecufi,117.0
2025,Agosto,Cabo Delgado,Mecufi,334.0
2025,Setembro,Cabo Delgado,Mecufi,356.0
2025,Outubro,Cabo Delgado,Mecufi,426.0
2025,Novembro,Cabo Delgado,Mecufi,465.0
2025,Dezembro,Cabo Delgado,Mecufi,498.0
2025,Janeiro,Cabo Delgado,Meluco,110.0
2025,Fevereiro,Cabo Delgado,Meluco,126.0
2025,Março,Cabo Delgado,Meluco,131.0
2025,Abril,Cabo Delgado,Meluco,107.0
2025,Maio,Cabo Delgado,Meluco,104.0
2025,Junho,Cabo Delgado,Meluco,159.0
2025,Julho,Cabo Delgado,Meluco,160.0
2025,Agosto,Cabo Delgado,Meluco,289.0
2025,Setembro,Cabo Delgado,Meluco,300.0
2025,Outubro,Cabo Delgado,Meluco,322.0
2025,Novembro,Cabo Delgado,Meluco,340.0
2025,Dezembro,Cabo Delgado,Meluco,353.0
2025,Janeiro,Cabo Delgado,Mocimboa da Praia,687.0
2025,Fevereiro,Cabo Delgado,Mocimboa da Praia,703.0
2025,Março,Cabo Delgado,Mocimboa da Praia,799.0
2025,Abril,Cabo Delgado,Mocimboa da Praia,833.0
2025,Maio,Cabo Delgado,Mocimboa da Praia,847.0
2025,Junho,Cabo Delgado,Mocimboa da Praia,848.0
2025,Julho,Cabo Delgado,Mocimboa da Praia,853.0
2025,Agosto,Cabo Delgado,Mocimboa da Praia,786.0
2025,Setembro,Cabo Delgado,Mocimboa da Praia,763.0
2025,Outubro,Cabo Delgado,Mocimboa da Praia,698.0
2025,Novembro,Cabo Delgado,Mocimboa da Praia,677.0
2025,Dezembro,Cabo Delgado,Mocimboa da Praia,664.0
2025,Janeiro,Cabo Delgado,Montepuez,3039.0
2025,Fevereiro,Cabo Delgado,Montepuez,3110.0
2025,Março,Cabo Delgado,Montepuez,3291.0
2025,Abril,Cabo Delgado,Montepuez,3413.0
2025,Maio,Cabo Delgado,Montepuez,3458.0
2025,Junho,Cabo Delgado,Montepuez,3643.0
2025,Julho,Cabo Delgado,Montepuez,3653.0
2025,Agosto,Cabo Delgado,Montepuez,3841.0
2025,Setembro,Cabo Delgado,Montepuez,3977.0
2025,Outubro,Cabo Delgado,Montepuez,4125.0
2025,Novembro,Cabo Delgado,Montepuez,4368.0
2025,Dezembro,Cabo Delgado,Montepuez,4544.0
2025,Janeiro,Cabo Delgado,Mueda,2075.0
2025,Fevereiro,Cabo Delgado,Mueda,2142.0
2025,Março,Cabo Delgado,Mueda,2309.0
2025,Abril,Cabo Delgado,Mueda,2385.0
2025,Maio,Cabo Delgado,Mueda,2409.0
2025,Junho,Cabo Delgado,Mueda,2517.0
2025,Julho,Cabo Delgado,Mueda,2519.0
2025,Agosto,Cabo Delgado,Mueda,2611.0
2025,Setembro,Cabo Delgado,Mueda,2716.0
2025,Outubro,Cabo Delgado,Mueda,2885.0
2025,Novembro,Cabo Delgado,Mueda,3074.0
2025,Dezembro,Cabo Delgado,Mueda,3204.0
2025,Janeiro,Cabo Delgado,Muidumbe,27.0
2025,Fevereiro,Cabo Delgado,Muidumbe,27.0
2025,Março,Cabo Delgado,Muidumbe,25.0
2025,Abril,Cabo Delgado,Muidumbe,33.0
2025,Maio,Cabo Delgado,Muidumbe,31.0
2025,Junho,Cabo Delgado,Muidumbe,30.0
2025,Julho,Cabo Delgado,Muidumbe,30.0
2025,Agosto,Cabo Delgado,Muidumbe,57.0
2025,Setembro,Cabo Delgado,Muidumbe,58.0
2025,Outubro,Cabo Delgado,Muidumbe,63.0
2025,Novembro,Cabo Delgado,Muidumbe,69.0
2025,Dezembro,Cabo Delgado,Muidumbe,75.0
2025,Janeiro,Cabo Delgado,Namuno,522.0
2025,Fevereiro,Cabo Delgado,Namuno,532.0
2025,Março,Cabo Delgado,Namuno,559.0
2025,Abril,Cabo Delgado,Namuno,592.0
2025,Maio,Cabo Delgado,Namuno,588.0
2025,Junho,Cabo Delgado,Namuno,698.0
2025,Julho,Cabo Delgado,Namuno,704.0
2025,Agosto,Cabo Delgado,Namuno,950.0
2025,Setembro,Cabo Delgado,Namuno,985.0
2025,Outubro,Cabo Delgado,Namuno,1036.0
2025,Novembro,Cabo Delgado,Namuno,1093.0
2025,Dezembro,Cabo Delgado,Namuno,1141.0
2025,Janeiro,Cabo Delgado,Nangade,93.0
2025,Fevereiro,Cabo Delgado,Nangade,94.0
2025,Março,Cabo Delgado,Nangade,100.0
2025,Abril,Cabo Delgado,Nangade,129.0
2025,Maio,Cabo Delgado,Nangade,135.0
2025,Junho,Cabo Delgado,Nangade,158.0
2025,Julho,Cabo Delgado,Nangade,160.0
2025,Agosto,Cabo Delgado,Nangade,171.0
2025,Setembro,Cabo Delgado,Nangade,188.0
2025,Outubro,Cabo Delgado,Nangade,190.0
2025,Novembro,Cabo Delgado,Nangade,219.0
2025,Dezembro,Cabo Delgado,Nangade,259.0
2025,Janeiro,Cabo Delgado,Palma,659.0
2025,Fevereiro,Cabo Delgado,Palma,664.0
2025,Março,Cabo Delgado,Palma,696.0
2025,Abril,Cabo Delgado,Palma,748.0
2025,Maio,Cabo Delgado,Palma,760.0
2025,Junho,Cabo Delgado,Palma,764.0
2025,Julho,Cabo Delgado,Palma,766.0
2025,Agosto,Cabo Delgado,Palma,911.0
2025,Setembro,Cabo Delgado,Palma,936.0
2025,Outubro,Cabo Delgado,Palma,981.0
2025,Novembro,Cabo Delgado,Palma,1001.0
2025,Dezembro,Cabo Delgado,Palma,1038.0
2025,Janeiro,Cabo Delgado,Pemba-Metuge,170.0
2025,Fevereiro,Cabo Delgado,Pemba-Metuge,170.0
2025,Março,Cabo Delgado,Pemba-Metuge,171.0
2025,Abril,Cabo Delgado,Pemba-Metuge,171.0
2025,Maio,Cabo Delgado,Pemba-Metuge,171.0
2025,Junho,Cabo Delgado,Pemba-Metuge,170.0
2025,Julho,Cabo Delgado,Pemba-Metuge,172.0
2025,Agosto,Cabo Delgado,Pemba-Metuge,179.0
2025,Setembro,Cabo Delgado,Pemba-Metuge,189.0
2025,Outubro,Cabo Delgado,Pemba-Metuge,322.0
2025,Novembro,Cabo Delgado,Pemba-Metuge,323.0
2025,Dezembro,Cabo Delgado,Pemba-Metuge,333.0
2025,Janeiro,Cabo Delgado,Quissanga,20.0
2025,Fevereiro,Cabo Delgado,Quissanga,20.0
2025,Março,Cabo Delgado,Quissanga,21.0
2025,Abril,Cabo Delgado,Quissanga,22.0
2025,Maio,Cabo Delgado,Quissanga,21.0
2025,Junho,Cabo Delgado,Quissanga,22.0
2025,Julho,Cabo Delgado,Quissanga,21.0
2025,Agosto,Cabo Delgado,Quissanga,29.0
2025,Setembro,Cabo Delgado,Quissanga,30.0
2025,Outubro,Cabo Delgado,Quissanga,33.0
2025,Novembro,Cabo Delgado,Quissanga,34.0
2025,Dezembro,Cabo Delgado,Quissanga,38.0
2025,Janeiro,Niassa,Cidade de Lichinga,4785.0
2025,Fevereiro,Niassa,Cidade de Lichinga,4842.0
2025,Março,Niassa,Cidade de Lichinga,5282.0
2025,Abril,Niassa,Cidade de Lichinga,5426.0
2025,Maio,Niassa,Cidade de Lichinga,5438.0
2025,Junho,Niassa,Cidade de Lichinga,5875.0
2025,Julho,Niassa,Cidade de Lichinga,5892.0
2025,Agosto,Niassa,Cidade de Lichinga,5706.0
2025,Setembro,Niassa,Cidade de Lichinga,5879.0
2025,Outubro,Niassa,Cidade de Lichinga,6001.0
2025,Novembro,Niassa,Cidade de Lichinga,6133.0
2025,Dezembro,Niassa,Cidade de Lichinga,6238.0
2025,Janeiro,Niassa,Cuamba,2171.0
2025,Fevereiro,Niassa,Cuamba,2189.0
2025,Março,Niassa,Cuamba,2264.0
2025,Abril,Niassa,Cuamba,2343.0
2025,Maio,Niassa,Cuamba,2360.0
2025,Junho,Niassa,Cuamba,2490.0
2025,Julho,Niassa,Cuamba,2581.0
2025,Agosto,Niassa,Cuamba,2584.0
2025,Setembro,Niassa,Cuamba,2656.0
2025,Outubro,Niassa,Cuamba,2722.0
2025,Novembro,Niassa,Cuamba,2790.0
2025,Dezembro,Niassa,Cuamba,2842.0
2025,Janeiro,Niassa,Lago,406.0
2025,Fevereiro,Niassa,Lago,410.0
2025,Março,Niassa,Lago,431.0
2025,Abril,Niassa,Lago,448.0
2025,Maio,Niassa,Lago,452.0
2025,Junho,Niassa,Lago,475.0
2025,Julho,Niassa,Lago,485.0
2025,Agosto,Niassa,Lago,535.0
2025,Setembro,Niassa,Lago,548.0
2025,Outubro,Niassa,Lago,566.0
2025,Novembro,Niassa,Lago,584.0
2025,Dezembro,Niassa,Lago,589.0
2025,Janeiro,Niassa,Manjune,221.0
2025,Fevereiro,Niassa,Manjune,227.0
2025,Março,Niassa,Manjune,247.0
2025,Abril,Niassa,Manjune,257.0
2025,Maio,Niassa,Manjune,256.0
2025,Junho,Niassa,Manjune,261.0
2025,Julho,Niassa,Manjune,348.0
2025,Agosto,Niassa,Manjune,324.0
2025,Setembro,Niassa,Manjune,342.0
2025,Outubro,Niassa,Manjune,346.0
2025,Novembro,Niassa,Manjune,348.0
2025,Dezembro,Niassa,Manjune,362.0
2025,Janeiro,Niassa,Mandimba,1192.0
2025,Fevereiro,Niassa,Mandimba,1211.0
2025,Março,Niassa,Mandimba,1247.0
2025,Abril,Niassa,Mandimba,1267.0
2025,Maio,Niassa,Mandimba,1270.0
2025,Junho,Niassa,Mandimba,1350.0
2025,Julho,Niassa,Mandimba,1364.0
2025,Agosto,Niassa,Mandimba,1466.0
2025,Setembro,Niassa,Mandimba,1516.0
2025,Outubro,Niassa,Mandimba,1566.0
2025,Novembro,Niassa,Mandimba,1624.0
2025,Dezembro,Niassa,Mandimba,1669.0
2025,Janeiro,Niassa,Marrupa,501.0
2025,Fevereiro,Niassa,Marrupa,503.0
2025,Março,Niassa,Marrupa,502.0
2025,Abril,Niassa,Marrupa,511.0
2025,Maio,Niassa,Marrupa,511.0
2025,Junho,Niassa,Marrupa,541.0
2025,Julho,Niassa,Marrupa,541.0
2025,Agosto,Niassa,Marrupa,564.0
2025,Setembro,Niassa,Marrupa,577.0
2025,Outubro,Niassa,Marrupa,583.0
2025,Novembro,Niassa,Marrupa,600.0
2025,Dezembro,Niassa,Marrupa,618.0
2025,Janeiro,Niassa,Maúa,267.0
2025,Fevereiro,Niassa,Maúa,265.0
2025,Março,Niassa,Maúa,270.0
2025,Abril,Niassa,Maúa,278.0
2025,Maio,Niassa,Maúa,282.0
2025,Junho,Niassa,Maúa,283.0
2025,Julho,Niassa,Maúa,282.0
2025,Agosto,Niassa,Maúa,289.0
2025,Setembro,Niassa,Maúa,296.0
2025,Outubro,Niassa,Maúa,315.0
2025,Novembro,Niassa,Maúa,350.0
2025,Dezembro,Niassa,Maúa,371.0
2025,Janeiro,Niassa,Mavago,213.0
2025,Fevereiro,Niassa,Mavago,215.0
2025,Março,Niassa,Mavago,221.0
2025,Abril,Niassa,Mavago,220.0
2025,Maio,Niassa,Mavago,223.0
2025,Junho,Niassa,Mavago,248.0
2025,Julho,Niassa,Mavago,248.0
2025,Agosto,Niassa,Mavago,258.0
2025,Setembro,Niassa,Mavago,272.0
2025,Outubro,Niassa,Mavago,282.0
2025,Novembro,Niassa,Mavago,291.0
2025,Dezembro,Niassa,Mavago,300.0
2025,Janeiro,Niassa,Mecanhelas,707.0
2025,Fevereiro,Niassa,Mecanhelas,714.0
2025,Março,Niassa,Mecanhelas,736.0
2025,Abril,Niassa,Mecanhelas,765.0
2025,Maio,Niassa,Mecanhelas,767.0
2025,Junho,Niassa,Mecanhelas,851.0
2025,Julho,Niassa,Mecanhelas,852.0
2025,Agosto,Niassa,Mecanhelas,1025.0
2025,Setembro,Niassa,Mecanhelas,1080.0
2025,Outubro,Niassa,Mecanhelas,1112.0
2025,Novembro,Niassa,Mecanhelas,1170.0
2025,Dezembro,Niassa,Mecanhelas,1207.0
2025,Janeiro,Niassa,Mecula,84.0
2025,Fevereiro,Niassa,Mecula,85.0
2025,Março,Niassa,Mecula,93.0
2025,Abril,Niassa,Mecula,94.0
2025,Maio,Niassa,Mecula,93.0
2025,Junho,Niassa,Mecula,106.0
2025,Julho,Niassa,Mecula,107.0
2025,Agosto,Niassa,Mecula,129.0
2025,Setembro,Niassa,Mecula,124.0
2025,Outubro,Niassa,Mecula,125.0
2025,Novembro,Niassa,Mecula,129.0
2025,Dezembro,Niassa,Mecula,132.0
2025,Janeiro,Niassa,Metarica,345.0
2025,Fevereiro,Niassa,Metarica,348.0
2025,Março,Niassa,Metarica,358.0
2025,Abril,Niassa,Metarica,375.0
2025,Maio,Niassa,Metarica,377.0
2025,Junho,Niassa,Metarica,384.0
2025,Julho,Niassa,Metarica,383.0
2025,Agosto,Niassa,Metarica,406.0
2025,Setembro,Niassa,Metarica,411.0
2025,Outubro,Niassa,Metarica,421.0
2025,Novembro,Niassa,Metarica,438.0
2025,Dezembro,Niassa,Metarica,441.0
2025,Janeiro,Niassa,Muembe,237.0
2025,Fevereiro,Niassa,Muembe,238.0
2025,Março,Niassa,Muembe,242.0
2025,Abril,Niassa,Muembe,249.0
2025,Maio,Niassa,Muembe,248.0
2025,Junho,Niassa,Muembe,269.0
2025,Julho,Niassa,Muembe,271.0
2025,Agosto,Niassa,Muembe,294.0
2025,Setembro,Niassa,Muembe,305.0
2025,Outubro,Niassa,Muembe,313.0
2025,Novembro,Niassa,Muembe,336.0
2025,Dezembro,Niassa,Muembe,347.0
2025,Janeiro,Niassa,N´gauma,215.0
2025,Fevereiro,Niassa,N´gauma,219.0
2025,Março,Niassa,N´gauma,241.0
2025,Abril,Niassa,N´gauma,253.0
2025,Maio,Niassa,N´gauma,252.0
2025,Junho,Niassa,N´gauma,250.0
2025,Julho,Niassa,N´gauma,249.0
2025,Agosto,Niassa,N´gauma,261.0
2025,Setembro,Niassa,N´gauma,278.0
2025,Outubro,Niassa,N´gauma,289.0
2025,Novembro,Niassa,N´gauma,308.0
2025,Dezembro,Niassa,N´gauma,316.0
2025,Janeiro,Niassa,Nipepe,197.0
2025,Fevereiro,Niassa,Nipepe,202.0
2025,Março,Niassa,Nipepe,205.0
2025,Abril,Niassa,Nipepe,205.0
2025,Maio,Niassa,Nipepe,212.0
2025,Junho,Niassa,Nipepe,226.0
2025,Julho,Niassa,Nipepe,231.0
2025,Agosto,Niassa,Nipepe,270.0
2025,Setembro,Niassa,Nipepe,284.0
2025,Outubro,Niassa,Nipepe,290.0
2025,Novembro,Niassa,Nipepe,311.0
2025,Dezembro,Niassa,Nipepe,334.0
2025,Janeiro,Niassa,Sanga,172.0
2025,Fevereiro,Niassa,Sanga,171.0
2025,Março,Niassa,Sanga,198.0
2025,Abril,Niassa,Sanga,219.0
2025,Maio,Niassa,Sanga,226.0
2025,Junho,Niassa,Sanga,294.0
2025,Julho,Niassa,Sanga,294.0
2025,Agosto,Niassa,Sanga,589.0
2025,Setembro,Niassa,Sanga,613.0
2025,Outubro,Niassa,Sanga,665.0
2025,Novembro,Niassa,Sanga,717.0
2025,Dezembro,Niassa,Sanga,737.0
2025,Janeiro,Niassa,Chimbunhila,102.0
2025,Fevereiro,Niassa,Chimbunhila,126.0
2025,Março,Niassa,Chimbunhila,188.0
2025,Abril,Niassa,Chimbunhila,221.0
2025,Maio,Niassa,Chimbunhila,224.0
2025,Junho,Niassa,Chimbunhila,293.0
2025,Julho,Niassa,Chimbunhila,300.0
2025,Agosto,Niassa,Chimbunhila,360.0
2025,Setembro,Niassa,Chimbunhila,419.0
2025,Outubro,Niassa,Chimbunhila,469.0
2025,Novembro,Niassa,Chimbunhila,546.0
2025,Dezembro,Niassa,Chimbunhila,581.0
